;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;11/16/21;;11/16/21;;11/16/21;;11/10/21;;10/11/21;;10/11/21;;11/11/21;;11/11/21;;11/11/21;;11/11/21;;11/11/21;;11/16/21;;11/16/21;;11/16/21;;11/16/21;;11/16/21;;11/16/21;;11/16/21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/8/22;domenica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/9/22;lunedì;UMIDO;;UMIDO;;;;UMIDO;VETRO;UMIDO;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;UMIDO;;;;;;UMIDO;;;;UMIDO;;UMIDO;;;;;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/10/22;martedì;;;;;UMIDO;;;;;PLASTICA/LATTINE;UMIDO;;;CARTA;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;;SECCO;UMIDO;;;CARTA;;;UMIDO;;UMIDO;;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/11/22;mercoledì;;;;SECCO;SECCO;PLASTICA/LATTINE;;;;;;SECCO;;VETRO;;;;;;SECCO;;;;CARTA;VETRO;SECCO;;;;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/12/22;giovedì;UMIDO;;UMIDO;CARTA;;;UMIDO;;UMIDO;;;;;;;SECCO;UMIDO;SECCO;;PLASTICA/LATTINE;;CARTA;UMIDO;;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/13/22;venerdì;;PLASTICA/LATTINE;;;UMIDO;;;CARTA;;;UMIDO;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;;;UMIDO;PLASTICA/LATTINE;;;;CARTA;UMIDO;;UMIDO;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/14/22;sabato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/15/22;domenica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/16/22;lunedì;UMIDO;;UMIDO;;;;UMIDO;;UMIDO;VETRO;;CARTA;UMIDO;;UMIDO;;UMIDO;;;;;;UMIDO;;;;UMIDO;;UMIDO;;;;;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/17/22;martedì;;;;;UMIDO;;;SECCO;;CARTA;UMIDO;;;PLASTICA/LATTINE;;CARTA;;;UMIDO;;UMIDO;;;;UMIDO;;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/18/22;mercoledì;;;;;VETRO;CARTA;;;;;;;;;;;;;;VETRO;SECCO;VETRO;;PLASTICA/LATTINE;;;;SECCO;;;;SECCO;VETRO;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/19/22;giovedì;UMIDO;SECCO;UMIDO;PLASTICA/LATTINE;;;UMIDO;;UMIDO;SECCO;;;;SECCO;;;UMIDO;;;CARTA;;PLASTICA/LATTINE;UMIDO;;;;UMIDO;;UMIDO;;;CARTA;;PLASTICA/LATTINE;;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/20/22;venerdì;;CARTA;;;UMIDO;;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;UMIDO;;;CARTA;UMIDO;;UMIDO;;;;UMIDO;CARTA;;VETRO;;PLASTICA/LATTINE;UMIDO;;UMIDO;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/21/22;sabato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/22/22;domenica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/23/22;lunedì;UMIDO;;UMIDO;;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;UMIDO;;;;;;UMIDO;VETRO;;;UMIDO;;UMIDO;;;;;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/24/22;martedì;;VETRO;;;UMIDO;;;;;PLASTICA/LATTINE;UMIDO;;;CARTA;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;;SECCO;UMIDO;;;CARTA;;;UMIDO;;UMIDO;;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/25/22;mercoledì;;;;SECCO;SECCO;PLASTICA/LATTINE;;;;;;SECCO;;;;VETRO;;;;SECCO;;;;CARTA;;SECCO;;;;SECCO;;VETRO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/26/22;giovedì;UMIDO;;UMIDO;CARTA;;;UMIDO;;UMIDO;;;;;;;SECCO;UMIDO;SECCO;;PLASTICA/LATTINE;;CARTA;UMIDO;;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/27/22;venerdì;;PLASTICA/LATTINE;;;UMIDO;;;CARTA;;;UMIDO;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;;;UMIDO;PLASTICA/LATTINE;;;;CARTA;UMIDO;;UMIDO;;UMIDO;VETRO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/28/22;sabato;;;;PLASTICA/LATTINE;;;;;;SECCO;;;;SECCO;;;;;;CARTA;;PLASTICA/LATTINE;;;;;;;;;;;;PLASTICA/LATTINE;;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/29/22;domenica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/30/22;lunedì;UMIDO;;UMIDO;;;;UMIDO;;UMIDO;;;CARTA;UMIDO;;UMIDO;;UMIDO;VETRO;;;;;UMIDO;;;;UMIDO;;UMIDO;;;;;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/31/22;martedì;;;;;UMIDO;;;SECCO;;CARTA;UMIDO;;;PLASTICA/LATTINE;;CARTA;;;UMIDO;;UMIDO;;;;UMIDO;;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/1/22;mercoledì;;;;VETRO;;CARTA;;;;;;VETRO;;;;;;;;;SECCO;;;PLASTICA/LATTINE;;;;SECCO;;VETRO;;SECCO;;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/2/22;giovedì;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/3/22;venerdì;UMIDO;SECCO;UMIDO;;UMIDO;;UMIDO;;UMIDO;;UMIDO;;UMIDO;;UMIDO;;UMIDO;;UMIDO;;UMIDO;;UMIDO;;UMIDO;CARTA;UMIDO;;UMIDO;;UMIDO;;UMIDO;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/4/22;sabato;;CARTA;;;;;;PLASTICA/LATTINE;;;;;;;;;;CARTA;;;;;;;;;;;;PLASTICA/LATTINE;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/5/22;domenica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/6/22;lunedì;UMIDO;;UMIDO;;;;UMIDO;VETRO;UMIDO;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;UMIDO;;;;;;UMIDO;;;;UMIDO;;UMIDO;;;;;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/7/22;martedì;;;;;UMIDO;;;;;PLASTICA/LATTINE;UMIDO;;;CARTA;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;;SECCO;UMIDO;;;CARTA;;;UMIDO;;UMIDO;;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/8/22;mercoledì;;;;SECCO;SECCO;PLASTICA/LATTINE;;;;;;SECCO;;VETRO;;;;;;SECCO;;;;CARTA;VETRO;SECCO;;;;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/9/22;giovedì;UMIDO;;UMIDO;CARTA;;;UMIDO;;UMIDO;;;;;;;SECCO;UMIDO;SECCO;;PLASTICA/LATTINE;;CARTA;UMIDO;;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/10/22;venerdì;;PLASTICA/LATTINE;;;UMIDO;;;CARTA;;;UMIDO;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;;;UMIDO;PLASTICA/LATTINE;;;;CARTA;UMIDO;;UMIDO;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/11/22;sabato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/12/22;domenica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/13/22;lunedì;UMIDO;;UMIDO;;;;UMIDO;;UMIDO;VETRO;;CARTA;UMIDO;;UMIDO;;UMIDO;;;;;;UMIDO;;;;UMIDO;;UMIDO;;;;;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/14/22;martedì;;;;;UMIDO;;;SECCO;;CARTA;UMIDO;;;PLASTICA/LATTINE;;CARTA;;;UMIDO;;UMIDO;;;;UMIDO;;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/15/22;mercoledì;;;;;VETRO;CARTA;;;;;;;;;;;;;;VETRO;SECCO;VETRO;;PLASTICA/LATTINE;;;;SECCO;;;;SECCO;VETRO;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/16/22;giovedì;UMIDO;SECCO;UMIDO;PLASTICA/LATTINE;;;UMIDO;;UMIDO;SECCO;;;;SECCO;;;UMIDO;;;CARTA;;PLASTICA/LATTINE;UMIDO;;;;UMIDO;;UMIDO;;;CARTA;;PLASTICA/LATTINE;;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/17/22;venerdì;;CARTA;;;UMIDO;;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;UMIDO;;;CARTA;UMIDO;;UMIDO;;;;UMIDO;CARTA;;VETRO;;PLASTICA/LATTINE;UMIDO;;UMIDO;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/18/22;sabato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/19/22;domenica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/20/22;lunedì;UMIDO;;UMIDO;;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;UMIDO;;;;;;UMIDO;VETRO;;;UMIDO;;UMIDO;;;;;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/21/22;martedì;;VETRO;;;UMIDO;;;;;PLASTICA/LATTINE;UMIDO;;;CARTA;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;;SECCO;UMIDO;;;CARTA;;;UMIDO;;UMIDO;;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/22/22;mercoledì;;;;SECCO;SECCO;PLASTICA/LATTINE;;;;;;SECCO;;;;VETRO;;;;SECCO;;;;CARTA;;SECCO;;;;SECCO;;VETRO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/23/22;giovedì;UMIDO;;UMIDO;CARTA;;;UMIDO;;UMIDO;;;;;;;SECCO;UMIDO;SECCO;;PLASTICA/LATTINE;;CARTA;UMIDO;;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/24/22;venerdì;;PLASTICA/LATTINE;;;UMIDO;;;CARTA;;;UMIDO;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;;;UMIDO;PLASTICA/LATTINE;;;;CARTA;UMIDO;;UMIDO;;UMIDO;VETRO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/25/22;sabato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/26/22;domenica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/27/22;lunedì;UMIDO;;UMIDO;;;;UMIDO;;UMIDO;;;CARTA;UMIDO;;UMIDO;;UMIDO;VETRO;;;;;UMIDO;;;;UMIDO;;UMIDO;;;;;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/28/22;martedì;;;;;UMIDO;;;SECCO;;CARTA;UMIDO;;;PLASTICA/LATTINE;;CARTA;;;UMIDO;;UMIDO;;;;UMIDO;;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/29/22;mercoledì;;;;VETRO;;CARTA;;;;;;VETRO;;;;;;;;;SECCO;;;PLASTICA/LATTINE;;;;SECCO;;VETRO;;SECCO;;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/30/22;giovedì;UMIDO;SECCO;UMIDO;PLASTICA/LATTINE;;;UMIDO;;UMIDO;SECCO;;;;SECCO;;;UMIDO;;;CARTA;;PLASTICA/LATTINE;UMIDO;;;;UMIDO;;UMIDO;;;CARTA;;PLASTICA/LATTINE;;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/1/22;venerdì;;CARTA;;;UMIDO;;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;UMIDO;;;CARTA;UMIDO;;UMIDO;;;;UMIDO;CARTA;;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/2/22;sabato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/3/22;domenica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/4/22;lunedì;UMIDO;;UMIDO;;;;UMIDO;VETRO;UMIDO;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;UMIDO;;;;;;UMIDO;;;;UMIDO;;UMIDO;;;;;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/5/22;martedì;;;;;UMIDO;;;;;PLASTICA/LATTINE;UMIDO;;;CARTA;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;;SECCO;UMIDO;;;CARTA;;;UMIDO;;UMIDO;;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/6/22;mercoledì;;;;SECCO;SECCO;PLASTICA/LATTINE;;;;;;SECCO;;VETRO;;;;;;SECCO;;;;CARTA;VETRO;SECCO;;;;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/7/22;giovedì;UMIDO;;UMIDO;CARTA;;;UMIDO;;UMIDO;;;;;;;SECCO;UMIDO;SECCO;;PLASTICA/LATTINE;;CARTA;UMIDO;;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/8/22;venerdì;;PLASTICA/LATTINE;;;UMIDO;;;CARTA;;;UMIDO;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;;;UMIDO;PLASTICA/LATTINE;;;;CARTA;UMIDO;;UMIDO;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/9/22;sabato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/10/22;domenica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/11/22;lunedì;UMIDO;;UMIDO;;;;UMIDO;;UMIDO;VETRO;;CARTA;UMIDO;;UMIDO;;UMIDO;;;;;;UMIDO;;;;UMIDO;;UMIDO;;;;;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
